ccode,country_name,year,value
,Sudan,1953,7.47932594
752.0,Sweden,1953,0.60214996
756.0,Switzerland,1953,34.62004245
760.0,Syria,1953,17.33769423
158.0,Taiwan,1953,8.04428245
270.0,The Gambia,1953,5.51769734
780.0,Trinidad and Tobago,1953,17.35893194
800.0,Uganda,1953,4.46101733
826.0,United Kingdom,1953,29.59022671
840.0,United States,1953,95.50004666
894.0,Zambia,1953,8.97272996
32.0,Argentina,1954,64.16286404
36.0,Australia,1954,67.62958114
40.0,Austria,1954,14.97239994
52.0,Barbados,1954,10.35613794
56.0,Belgium,1954,20.990307
84.0,Belize,1954,15.92580683
124.0,Canada,1954,78.98955096
156.0,China,1954,4.65682237
196.0,Cyprus,1954,17.30599545
242.0,Fiji,1954,11.18850759
246.0,Finland,1954,28.79225332
276.0,Germany,1954,21.07075072
288.0,Ghana,1954,10.02513463
300.0,Greece,1954,18.74236722
328.0,Guyana,1954,7.34624773
332.0,Haiti,1954,5.85835731
352.0,Iceland,1954,62.66953984
356.0,India,1954,8.32657822
372.0,Ireland,1954,0.046807
380.0,Italy,1954,12.80769598
388.0,Jamaica,1954,9.24951857
392.0,Japan,1954,5.79827414
404.0,Kenya,1954,7.28213265
454.0,Malawi,1954,4.70452901
458.0,Malaysia,1954,13.62582573
480.0,Mauritius,1954,17.48997026
528.0,Netherlands,1954,23.52590126
554.0,New Zealand,1954,84.0746054
566.0,Nigeria,1954,4.15335332
608.0,Philippines,1954,11.82949079
620.0,Portugal,1954,7.61180091
694.0,Sierra Leone,1954,4.88018361
702.0,Singapore,1954,11.18801907
710.0,South Africa,1954,20.15358904
724.0,Spain,1954,10.92113728
144.0,Sri Lanka,1954,5.7347121
670.0,St. Vincent and the Grenadines,1954,5.7833969
752.0,Sweden,1954,25.08310573
756.0,Switzerland,1954,34.98622952
760.0,Syria,1954,16.13691599
158.0,Taiwan,1954,11.14075859
764.0,Thailand,1954,1.54708478
270.0,The Gambia,1954,6.9791415
780.0,Trinidad and Tobago,1954,14.75539433
788.0,Tunisia,1954,12.31207218
800.0,Uganda,1954,5.81232987
826.0,United Kingdom,1954,32.19725681
840.0,United States,1954,94.19499258
858.0,Uruguay,1954,38.25554564
36.0,Australia,1955,64.35062932
40.0,Austria,1955,16.75156415
56.0,Belgium,1955,17.27650269
84.0,Belize,1955,17.28864875
68.0,Bolivia,1955,5.89831783
124.0,Canada,1955,83.54933862
152.0,Chile,1955,11.94236765
156.0,China,1955,5.96402116
196.0,Cyprus,1955,20.93093493
208.0,Denmark,1955,46.73952185
242.0,Fiji,1955,8.46769994
246.0,Finland,1955,26.39714517
276.0,Germany,1955,24.75716675
288.0,Ghana,1955,9.28253207
300.0,Greece,1955,10.04772317
328.0,Guyana,1955,13.10946925
352.0,Iceland,1955,71.796469
356.0,India,1955,8.198346
372.0,Ireland,1955,89.71948497
380.0,Italy,1955,13.92990157
392.0,Japan,1955,7.13711951
404.0,Kenya,1955,8.46863324
418.0,Laos,1955,5.82843903
454.0,Malawi,1955,4.86987141
458.0,Malaysia,1955,15.16929751
470.0,Malta,1955,23.15007483
480.0,Mauritius,1955,17.72792904
528.0,Netherlands,1955,27.88645382
554.0,New Zealand,1955,89.08103288
566.0,Nigeria,1955,4.34505737
578.0,Norway,1955,61.17085137
608.0,Philippines,1955,11.30155138
620.0,Portugal,1955,7.9081061
702.0,Singapore,1955,18.69242483
710.0,South Africa,1955,20.38177132
410.0,South Korea,1955,11.31622863
144.0,Sri Lanka,1955,5.97188681
752.0,Sweden,1955,24.95592767
756.0,Switzerland,1955,35.90001853
158.0,Taiwan,1955,9.38304644
270.0,The Gambia,1955,7.37794959
780.0,Trinidad and Tobago,1955,25.17969215
800.0,Uganda,1955,9.0870321
826.0,United Kingdom,1955,33.15467099
840.0,United States,1955,94.19815989
32.0,Argentina,1956,62.69247191
40.0,Austria,1956,16.36961779
56.0,Belgium,1956,18.84790513
124.0,Canada,1956,84.71937966
152.0,Chile,1956,19.76453337
196.0,Cyprus,1956,20.65983482
246.0,Finland,1956,27.04940693
276.0,Germany,1956,22.20664578
288.0,Ghana,1956,8.87180056
300.0,Greece,1956,18.44358531
320.0,Guatemala,1956,5.06243058
356.0,India,1956,5.7754536
376.0,Israel,1956,61.9053098
392.0,Japan,1956,7.28187747
404.0,Kenya,1956,9.12259832
454.0,Malawi,1956,6.78345835
458.0,Malaysia,1956,15.57983794
470.0,Malta,1956,23.1059533
480.0,Mauritius,1956,17.37337046
,Morocco,1956,8.64311871
504.0,Morocco,1956,8.64311871
528.0,Netherlands,1956,25.41498536
554.0,New Zealand,1956,85.9236158
566.0,Nigeria,1956,4.94952349
578.0,Norway,1956,61.32416802
600.0,Paraguay,1956,25.34465386
620.0,Portugal,1956,7.94724839
724.0,Spain,1956,9.26686556
144.0,Sri Lanka,1956,5.97603333
,Sudan,1956,8.08402461
752.0,Sweden,1956,28.86301002
756.0,Switzerland,1956,37.11610225
158.0,Taiwan,1956,9.99431615
270.0,The Gambia,1956,7.82509805
780.0,Trinidad and Tobago,1956,13.55728069
788.0,Tunisia,1956,12.22583976
800.0,Uganda,1956,9.25688317
826.0,United Kingdom,1956,35.05707634
840.0,United States,1956,118.06285436
32.0,Argentina,1957,53.17473769
36.0,Australia,1957,67.16272724
40.0,Austria,1957,16.37355955
56.0,Belgium,1957,21.00925146
152.0,Chile,1957,20.23731463
196.0,Cyprus,1957,20.66367817
214.0,Dominican Republic,1957,11.11426265
246.0,Finland,1957,23.84105154
276.0,Germany,1957,27.99076558
288.0,Ghana,1957,9.63955253
300.0,Greece,1957,10.89572753
348.0,Hungary,1957,13.37936929
352.0,Iceland,1957,62.09516584
356.0,India,1957,4.8324932
372.0,Ireland,1957,78.66113795
376.0,Israel,1957,58.86728985
388.0,Jamaica,1957,7.33014306
392.0,Japan,1957,7.49846707
404.0,Kenya,1957,9.30208627
454.0,Malawi,1957,6.94201203
458.0,Malaysia,1957,15.35251416
470.0,Malta,1957,25.28822982
480.0,Mauritius,1957,17.72792904
484.0,Mexico,1957,6.67550118
,Morocco,1957,9.57991558
504.0,Morocco,1957,9.57991558
528.0,Netherlands,1957,25.21335235
554.0,New Zealand,1957,88.14934522
566.0,Nigeria,1957,4.85863074
578.0,Norway,1957,59.85146573
620.0,Portugal,1957,8.13117664
144.0,Sri Lanka,1957,6.06109306
,Sudan,1957,7.92327992
752.0,Sweden,1957,34.17410068
756.0,Switzerland,1957,37.17555722
158.0,Taiwan,1957,9.73261544
764.0,Thailand,1957,9.8562793
270.0,The Gambia,1957,7.39908985
780.0,Trinidad and Tobago,1957,14.20090537
800.0,Uganda,1957,9.90486499
826.0,United Kingdom,1957,35.92695782
840.0,United States,1957,125.20664929
32.0,Argentina,1958,60.9803948
36.0,Australia,1958,66.59350262
40.0,Austria,1958,16.6909231
56.0,Belgium,1958,17.00326003
124.0,Canada,1958,93.33435696
152.0,Chile,1958,13.42237876
188.0,Costa Rica,1958,11.86900664
196.0,Cyprus,1958,19.80191396
203.0,Czech Republic,1958,15.28756061
218.0,Ecuador,1958,4.51142809
246.0,Finland,1958,27.43798003
276.0,Germany,1958,27.25886123
288.0,Ghana,1958,9.28253207
300.0,Greece,1958,11.80199612
320.0,Guatemala,1958,7.01542431
352.0,Iceland,1958,65.46497407
356.0,India,1958,4.72564177
372.0,Ireland,1958,80.5386786
388.0,Jamaica,1958,12.72635214
392.0,Japan,1958,7.8427309
404.0,Kenya,1958,9.58585527
454.0,Malawi,1958,7.24906111
458.0,Malaysia,1958,16.3755959
470.0,Malta,1958,25.10628383
480.0,Mauritius,1958,17.60814574
484.0,Mexico,1958,7.38590842
528.0,Netherlands,1958,24.80517774
554.0,New Zealand,1958,84.63049972
566.0,Nigeria,1958,4.73158497
578.0,Norway,1958,60.56404277
616.0,Poland,1958,8.9287006
620.0,Portugal,1958,8.29109012
724.0,Spain,1958,9.73603223
144.0,Sri Lanka,1958,6.15754453
,Sudan,1958,8.08423654
752.0,Sweden,1958,35.87659407
756.0,Switzerland,1958,39.51486668
158.0,Taiwan,1958,11.64728592
764.0,Thailand,1958,8.16330035
270.0,The Gambia,1958,7.01707162
800.0,Uganda,1958,9.71065195
826.0,United Kingdom,1958,36.62223966
840.0,United States,1958,116.38991065
12.0,Algeria,1959,15.61149184
32.0,Argentina,1959,40.79755
36.0,Australia,1959,68.24501634
56.0,Belgium,1959,16.21402169
124.0,Canada,1959,80.95323971
152.0,Chile,1959,13.44065614
170.0,Colombia,1959,7.21323154
188.0,Costa Rica,1959,11.34705037
196.0,Cyprus,1959,22.27112474
203.0,Czech Republic,1959,19.82728513
246.0,Finland,1959,30.47636108
276.0,Germany,1959,28.10774753
288.0,Ghana,1959,11.01067274
300.0,Greece,1959,11.41097
348.0,Hungary,1959,12.05866457
352.0,Iceland,1959,58.3266474
356.0,India,1959,4.2202176
364.0,Iran,1959,7.12646526
372.0,Ireland,1959,87.04645206
376.0,Israel,1959,51.33208808
388.0,Jamaica,1959,16.44914698
392.0,Japan,1959,7.94057383
404.0,Kenya,1959,10.08149355
454.0,Malawi,1959,5.75921463
458.0,Malaysia,1959,17.1985341
470.0,Malta,1959,25.20113398
480.0,Mauritius,1959,18.80330826
528.0,Netherlands,1959,23.25541012
554.0,New Zealand,1959,85.41607569
566.0,Nigeria,1959,5.79097069
620.0,Portugal,1959,8.22821689
724.0,Spain,1959,8.79915076
144.0,Sri Lanka,1959,7.48611199
,Sudan,1959,8.21624865
752.0,Sweden,1959,40.31173941
756.0,Switzerland,1959,40.70299648
158.0,Taiwan,1959,10.71568499
764.0,Thailand,1959,11.55553855
270.0,The Gambia,1959,8.47205498
780.0,Trinidad and Tobago,1959,14.32260924
788.0,Tunisia,1959,12.79804917
800.0,Uganda,1959,9.71065195
826.0,United Kingdom,1959,37.35533599
840.0,United States,1959,117.38573437
32.0,Argentina,1960,40.08938564
56.0,Belgium,1960,17.68604373
124.0,Canada,1960,83.4567094
152.0,Chile,1960,13.79088164
188.0,Costa Rica,1960,12.56153564
196.0,Cyprus,1960,22.26624112
203.0,Czech Republic,1960,16.63694444
246.0,Finland,1960,29.51392465
288.0,Ghana,1960,11.65835937
320.0,Guatemala,1960,3.59752935
324.0,Guinea,1960,6.62256
356.0,India,1960,4.60899318
364.0,Iran,1960,9.37533744
376.0,Israel,1960,48.8929937
392.0,Japan,1960,8.18887974
404.0,Kenya,1960,10.69271873
454.0,Malawi,1960,5.97661947
458.0,Malaysia,1960,18.08081564
480.0,Mauritius,1960,18.55091486
566.0,Nigeria,1960,5.23870105
608.0,Philippines,1960,10.07474568
702.0,Singapore,1960,16.57294872
144.0,Sri Lanka,1960,7.70233344
760.0,Syria,1960,13.08903931
158.0,Taiwan,1960,9.76904293
764.0,Thailand,1960,11.08561787
270.0,The Gambia,1960,8.27654601
780.0,Trinidad and Tobago,1960,14.17330714
788.0,Tunisia,1960,12.57152482
840.0,United States,1960,125.75028087
894.0,Zambia,1960,10.09106654
356.0,India,1961,4.51564656
392.0,Japan,1961,9.22080956
404.0,Kenya,1961,10.89674146
454.0,Malawi,1961,6.49063078
480.0,Mauritius,1961,22.98280883
270.0,The Gambia,1961,11.46063076
780.0,Trinidad and Tobago,1961,16.30775123
356.0,India,1962,4.73838373
392.0,Japan,1962,10.81966186
404.0,Kenya,1962,10.57390465
270.0,The Gambia,1962,11.04539051
780.0,Trinidad and Tobago,1962,17.29679375
356.0,India,1963,4.5374273
392.0,Japan,1963,11.85774561
404.0,Kenya,1963,10.57390465
270.0,The Gambia,1963,11.74453537
780.0,Trinidad and Tobago,1963,20.21337542
28.0,Antigua and Barbuda,1964,12.5217051
32.0,Argentina,1964,30.13533263
36.0,Australia,1964,62.16864622
40.0,Austria,1964,20.6569272
50.0,Bangladesh,1964,8.22944726
52.0,Barbados,1964,22.89951725
56.0,Belgium,1964,38.50584247
84.0,Belize,1964,20.17824815
204.0,Benin,1964,2.40958408
854.0,Burkina Faso,1964,4.38670368
124.0,Canada,1964,84.48459068
140.0,Central African Republic,1964,2.44534899
148.0,Chad,1964,3.95719196
156.0,China,1964,12.30521152
178.0,Congo,1964,2.64257843
384.0,Cote d'Ivoire,1964,10.38939534
196.0,Cyprus,1964,23.36434771
208.0,Denmark,1964,65.71268763
242.0,Fiji,1964,9.69749442
246.0,Finland,1964,31.24470941
266.0,Gabon,1964,4.97115117
276.0,Germany,1964,34.28488937
288.0,Ghana,1964,3.96845945
300.0,Greece,1964,13.53912004
308.0,Grenada,1964,8.1884573
320.0,Guatemala,1964,8.57270197
328.0,Guyana,1964,18.32234077
340.0,Honduras,1964,3.12245303
348.0,Hungary,1964,16.36204444
352.0,Iceland,1964,49.28182757
356.0,India,1964,3.94145581
364.0,Iran,1964,6.38534286
372.0,Ireland,1964,99.20785986
380.0,Italy,1964,22.42043401
388.0,Jamaica,1964,27.97178418
392.0,Japan,1964,11.99543675
400.0,Jordan,1964,0.8202701
404.0,Kenya,1964,10.57390465
414.0,Kuwait,1964,1.65197718
422.0,Lebanon,1964,15.15593628
450.0,Madagascar,1964,10.44865566
458.0,Malaysia,1964,25.17739854
470.0,Malta,1964,28.77073874
480.0,Mauritius,1964,9.73260346
484.0,Mexico,1964,13.74870605
504.0,Morocco,1964,14.75686307
528.0,Netherlands,1964,22.15685817
554.0,New Zealand,1964,87.25692514
562.0,Niger,1964,3.43449139
566.0,Nigeria,1964,5.71292158
586.0,Pakistan,1964,6.53519535
600.0,Paraguay,1964,17.81371461
604.0,Peru,1964,4.131947
620.0,Portugal,1964,11.47350821
646.0,Rwanda,1964,2.38567433
694.0,Sierra Leone,1964,6.74224695
702.0,Singapore,1964,17.67965856
90.0,Solomon Is.,1964,4.71591527
410.0,South Korea,1964,6.53915156
724.0,Spain,1964,13.95118107
144.0,Sri Lanka,1964,7.95947282
659.0,St. Kitts and Nevis,1964,12.75518557
662.0,St. Lucia,1964,7.5692712
752.0,Sweden,1964,70.46558676
756.0,Switzerland,1964,52.6922559
760.0,Syria,1964,11.14983755
158.0,Taiwan,1964,10.16256923
764.0,Thailand,1964,13.14173943
270.0,The Gambia,1964,12.08495668
768.0,Togo,1964,7.6731882
776.0,Tonga,1964,9.03958745
780.0,Trinidad and Tobago,1964,14.00260467
788.0,Tunisia,1964,12.10497279
826.0,United Kingdom,1964,43.11863211
840.0,United States,1964,144.72656036
858.0,Uruguay,1964,42.5111005
894.0,Zambia,1964,8.74564482
716.0,Zimbabwe,1964,8.66261302
32.0,Argentina,1965,38.57227369
36.0,Australia,1965,67.97513607
40.0,Austria,1965,29.9451468
50.0,Bangladesh,1965,6.01410529
52.0,Barbados,1965,23.42696642
56.0,Belgium,1965,40.4683753
84.0,Belize,1965,20.35284845
204.0,Benin,1965,2.40958408
124.0,Canada,1965,87.44331546
140.0,Central African Republic,1965,1.59247555
148.0,Chad,1965,4.77581037
152.0,Chile,1965,15.30198508
156.0,China,1965,13.31151106
180.0,"Congo, DRC",1965,4.79787214
384.0,Cote d'Ivoire,1965,10.64283582
196.0,Cyprus,1965,20.80077699
203.0,Czech Republic,1965,19.06430581
246.0,Finland,1965,31.21230184
266.0,Gabon,1965,5.29055086
276.0,Germany,1965,40.12857152
288.0,Ghana,1965,3.9362496
300.0,Greece,1965,13.7824182
308.0,Grenada,1965,9.94846659
320.0,Guatemala,1965,9.07697856
328.0,Guyana,1965,20.05459728
340.0,Honduras,1965,2.79097763
348.0,Hungary,1965,21.11560597
352.0,Iceland,1965,52.4918332
356.0,India,1965,3.96486362
372.0,Ireland,1965,39.52182712
376.0,Israel,1965,41.93550376
380.0,Italy,1965,23.98457274
392.0,Japan,1965,11.55413149
400.0,Jordan,1965,1.45104695
404.0,Kenya,1965,10.42642316
414.0,Kuwait,1965,1.91283773
450.0,Madagascar,1965,7.81290556
454.0,Malawi,1965,3.49479727
458.0,Malaysia,1965,15.44390642
466.0,Mali,1965,4.96779769
470.0,Malta,1965,30.24848208
480.0,Mauritius,1965,9.37829606
484.0,Mexico,1965,16.81332358
504.0,Morocco,1965,14.88135153
528.0,Netherlands,1965,20.86268891
554.0,New Zealand,1965,89.84993916
562.0,Niger,1965,7.40649453
566.0,Nigeria,1965,4.71596005
586.0,Pakistan,1965,7.08296893
600.0,Paraguay,1965,16.20587579
604.0,Peru,1965,25.71874017
620.0,Portugal,1965,10.58970758
690.0,Seychelles,1965,6.98389189
694.0,Sierra Leone,1965,8.3102244
702.0,Singapore,1965,17.96964878
410.0,South Korea,1965,8.1349065
724.0,Spain,1965,15.17536246
144.0,Sri Lanka,1965,7.5818266
662.0,St. Lucia,1965,9.84262065
752.0,Sweden,1965,73.30534625
756.0,Switzerland,1965,55.26212626
760.0,Syria,1965,19.44500299
158.0,Taiwan,1965,10.49416645
780.0,Trinidad and Tobago,1965,32.68026683
788.0,Tunisia,1965,18.7105019
826.0,United Kingdom,1965,47.40973688
858.0,Uruguay,1965,57.47290573
862.0,Venezuela,1965,23.09394474
28.0,Antigua and Barbuda,1966,17.5825503
32.0,Argentina,1966,46.38293196
36.0,Australia,1966,36.1217685
40.0,Austria,1966,26.04041085
44.0,Bahamas,1966,31.1179624
50.0,Bangladesh,1966,4.23924356
52.0,Barbados,1966,20.51013774
56.0,Belgium,1966,31.06453725
84.0,Belize,1966,21.62233947
204.0,Benin,1966,2.40958408
854.0,Burkina Faso,1966,4.37609825
152.0,Chile,1966,13.58561435
156.0,China,1966,12.78862078
384.0,Cote d'Ivoire,1966,10.13330912
196.0,Cyprus,1966,23.70562156
214.0,Dominican Republic,1966,10.05042316
242.0,Fiji,1966,15.18677541
246.0,Finland,1966,34.64964165
266.0,Gabon,1966,5.25561987
276.0,Germany,1966,38.9430417
288.0,Ghana,1966,2.94879414
300.0,Greece,1966,16.22186496
308.0,Grenada,1966,9.52398546
320.0,Guatemala,1966,7.85160303
328.0,Guyana,1966,22.508904
332.0,Haiti,1966,9.2645666
340.0,Honduras,1966,2.88720149
352.0,Iceland,1966,54.01559691
356.0,India,1966,3.97383442
372.0,Ireland,1966,45.66525022
376.0,Israel,1966,45.07318435
380.0,Italy,1966,23.61955729
388.0,Jamaica,1966,24.53145475
392.0,Japan,1966,11.6129622
400.0,Jordan,1966,0.78006735
404.0,Kenya,1966,10.92431153
414.0,Kuwait,1966,1.86035607
422.0,Lebanon,1966,12.06175729
450.0,Madagascar,1966,7.66497396
458.0,Malaysia,1966,12.28900435
470.0,Malta,1966,30.32131463
480.0,Mauritius,1966,9.93072939
484.0,Mexico,1966,17.33816652
504.0,Morocco,1966,6.05063662
528.0,Netherlands,1966,23.93056093
554.0,New Zealand,1966,54.03627246
558.0,Nicaragua,1966,15.47286327
562.0,Niger,1966,3.27309871
566.0,Nigeria,1966,4.58988189
620.0,Portugal,1966,1.72267902
694.0,Sierra Leone,1966,6.34024959
702.0,Singapore,1966,7.73510449
410.0,South Korea,1966,8.05015927
724.0,Spain,1966,15.77253528
144.0,Sri Lanka,1966,11.04726553
659.0,St. Kitts and Nevis,1966,11.19959066
662.0,St. Lucia,1966,11.64436373
670.0,St. Vincent and the Grenadines,1966,9.05503208
752.0,Sweden,1966,72.86705179
756.0,Switzerland,1966,62.38086888
760.0,Syria,1966,7.43850752
158.0,Taiwan,1966,10.87579387
768.0,Togo,1966,7.10718008
780.0,Trinidad and Tobago,1966,31.50249113
788.0,Tunisia,1966,12.37964825
800.0,Uganda,1966,6.53641958
826.0,United Kingdom,1966,50.06360126
840.0,United States,1966,150.77640863
858.0,Uruguay,1966,38.35050189
862.0,Venezuela,1966,12.77445309
28.0,Antigua and Barbuda,1967,18.73080181
32.0,Argentina,1967,37.03062972
36.0,Australia,1967,50.95304652
40.0,Austria,1967,23.83596479
44.0,Bahamas,1967,36.13218514
50.0,Bangladesh,1967,4.67298762
52.0,Barbados,1967,18.33037269
56.0,Belgium,1967,20.76640485
84.0,Belize,1967,18.83810417
204.0,Benin,1967,8.47915018
854.0,Burkina Faso,1967,2.90352976
156.0,China,1967,10.0154685
384.0,Cote d'Ivoire,1967,9.24159909
196.0,Cyprus,1967,26.50644902
212.0,Dominica,1967,9.94674917
218.0,Ecuador,1967,6.12321837
242.0,Fiji,1967,12.62185097
246.0,Finland,1967,35.03547576
266.0,Gabon,1967,5.81020955
276.0,Germany,1967,39.20077163
288.0,Ghana,1967,2.64367784
300.0,Greece,1967,22.08312657
308.0,Grenada,1967,11.6463263
320.0,Guatemala,1967,8.30283958
328.0,Guyana,1967,22.17734228
340.0,Honduras,1967,3.09177711
348.0,Hungary,1967,17.7779572
352.0,Iceland,1967,54.12398239
356.0,India,1967,3.48002681
372.0,Ireland,1967,48.08218026
376.0,Israel,1967,22.08496078
380.0,Italy,1967,25.00002138
392.0,Japan,1967,15.70396469
400.0,Jordan,1967,0.66836234
422.0,Lebanon,1967,20.90203918
426.0,Lesotho,1967,6.15949965
454.0,Malawi,1967,3.42865438
458.0,Malaysia,1967,14.24092283
470.0,Malta,1967,29.75562301
480.0,Mauritius,1967,10.4606533
484.0,Mexico,1967,20.09762619
504.0,Morocco,1967,14.53487369
528.0,Netherlands,1967,22.89266387
554.0,New Zealand,1967,72.09933959
558.0,Nicaragua,1967,19.43973145
562.0,Niger,1967,2.83089286
566.0,Nigeria,1967,4.80200771
586.0,Pakistan,1967,8.9444891
604.0,Peru,1967,24.16446573
620.0,Portugal,1967,12.74329059
690.0,Seychelles,1967,6.36524165
694.0,Sierra Leone,1967,6.65180858
702.0,Singapore,1967,23.3618128
410.0,South Korea,1967,12.48638865
724.0,Spain,1967,16.09392353
659.0,St. Kitts and Nevis,1967,12.6075877
662.0,St. Lucia,1967,13.69662748
752.0,Sweden,1967,74.12726166
756.0,Switzerland,1967,44.64437201
760.0,Syria,1967,9.08161802
158.0,Taiwan,1967,15.06096929
780.0,Trinidad and Tobago,1967,26.8563785
788.0,Tunisia,1967,15.57446665
800.0,Uganda,1967,6.22905332
826.0,United Kingdom,1967,50.44965963
840.0,United States,1967,141.63932685
858.0,Uruguay,1967,40.05162749
862.0,Venezuela,1967,28.59698159
894.0,Zambia,1967,5.63726973
12.0,Algeria,1968,18.51413846
28.0,Antigua and Barbuda,1968,16.79891739
32.0,Argentina,1968,32.92683238
36.0,Australia,1968,68.55637812
40.0,Austria,1968,25.43848521
44.0,Bahamas,1968,36.1733398
52.0,Barbados,1968,22.43575372
56.0,Belgium,1968,18.42683325
84.0,Belize,1968,19.44204173
204.0,Benin,1968,7.11606149
108.0,Burundi,1968,4.07790065
156.0,China,1968,9.11902783
178.0,Congo,1968,6.77932065
384.0,Cote d'Ivoire,1968,9.54674449
196.0,Cyprus,1968,18.68371451
242.0,Fiji,1968,5.91661281
246.0,Finland,1968,28.40324476
266.0,Gabon,1968,5.4255248
276.0,Germany,1968,43.93838468
288.0,Ghana,1968,3.6761136
300.0,Greece,1968,38.52778638
320.0,Guatemala,1968,7.32666076
328.0,Guyana,1968,21.52912344
332.0,Haiti,1968,4.588634
340.0,Honduras,1968,2.8448815
352.0,Iceland,1968,35.70964121
356.0,India,1968,3.13631938
372.0,Ireland,1968,49.82392727
376.0,Israel,1968,49.27309321
380.0,Italy,1968,26.64154409
388.0,Jamaica,1968,16.66793485
392.0,Japan,1968,18.88260089
400.0,Jordan,1968,0.63231109
404.0,Kenya,1968,11.36003307
422.0,Lebanon,1968,19.2572844
458.0,Malaysia,1968,9.57800524
470.0,Malta,1968,34.44772155
480.0,Mauritius,1968,13.3682573
484.0,Mexico,1968,21.67200095
504.0,Morocco,1968,14.14011208
528.0,Netherlands,1968,26.54129205
554.0,New Zealand,1968,75.00346901
558.0,Nicaragua,1968,18.06169114
566.0,Nigeria,1968,5.18094373
586.0,Pakistan,1968,7.2127123
600.0,Paraguay,1968,16.29105033
604.0,Peru,1968,18.30289968
882.0,Samoa,1968,42.5683495
686.0,Senegal,1968,13.72850039
690.0,Seychelles,1968,6.43598017
694.0,Sierra Leone,1968,5.5830014
702.0,Singapore,1968,23.6103854
724.0,Spain,1968,19.1261335
662.0,St. Lucia,1968,12.84544891
,Sudan,1968,8.6995925
752.0,Sweden,1968,91.35431846
756.0,Switzerland,1968,59.72433582
760.0,Syria,1968,7.30089431
158.0,Taiwan,1968,17.06318255
768.0,Togo,1968,7.6858888
780.0,Trinidad and Tobago,1968,28.76058733
788.0,Tunisia,1968,10.96635611
826.0,United Kingdom,1968,52.25262366
840.0,United States,1968,178.20080165
862.0,Venezuela,1968,21.8016788
894.0,Zambia,1968,9.77077395
32.0,Argentina,1969,36.3431225
36.0,Australia,1969,69.75534442
40.0,Austria,1969,27.18954367
44.0,Bahamas,1969,54.98975332
50.0,Bangladesh,1969,5.65763558
52.0,Barbados,1969,23.10802553
56.0,Belgium,1969,18.85676776
84.0,Belize,1969,19.55068341
204.0,Benin,1969,9.64229435
108.0,Burundi,1969,3.17297283
152.0,Chile,1969,13.33023893
156.0,China,1969,10.81971269
180.0,"Congo, DRC",1969,6.17894429
384.0,Cote d'Ivoire,1969,9.5699172
196.0,Cyprus,1969,19.77117277
203.0,Czech Republic,1969,27.75545965
246.0,Finland,1969,29.57504645
276.0,Germany,1969,48.25841987
288.0,Ghana,1969,3.4616419
300.0,Greece,1969,23.74212667
328.0,Guyana,1969,20.81730555
340.0,Honduras,1969,5.27686564
348.0,Hungary,1969,21.51094622
352.0,Iceland,1969,30.2210678
356.0,India,1969,3.6066368
364.0,Iran,1969,7.36484473
372.0,Ireland,1969,44.41263918
376.0,Israel,1969,46.06476644
380.0,Italy,1969,28.18122628
392.0,Japan,1969,19.81820879
400.0,Jordan,1969,0.70052263
404.0,Kenya,1969,11.78033028
458.0,Malaysia,1969,17.9926212
504.0,Morocco,1969,19.22601711
528.0,Netherlands,1969,30.46879998
562.0,Niger,1969,5.56667554
566.0,Nigeria,1969,4.29231831
586.0,Pakistan,1969,8.72648763
604.0,Peru,1969,19.41486151
620.0,Portugal,1969,12.59359599
686.0,Senegal,1969,9.5107943
690.0,Seychelles,1969,7.85816468
694.0,Sierra Leone,1969,4.3276937
702.0,Singapore,1969,19.03312332
724.0,Spain,1969,20.86523735
662.0,St. Lucia,1969,11.76793254
,Sudan,1969,9.43625507
752.0,Sweden,1969,96.25015518
756.0,Switzerland,1969,62.91686514
760.0,Syria,1969,8.89740934
158.0,Taiwan,1969,20.04916789
780.0,Trinidad and Tobago,1969,28.31683879
788.0,Tunisia,1969,12.39849002
826.0,United Kingdom,1969,53.13361737
840.0,United States,1969,178.37911228
858.0,Uruguay,1969,33.31811938
862.0,Venezuela,1969,25.71453681
894.0,Zambia,1969,9.3677972
32.0,Argentina,1970,41.09644854
36.0,Australia,1970,72.51501821
40.0,Austria,1970,30.48443704
50.0,Bangladesh,1970,5.76894157
52.0,Barbados,1970,24.3048733
56.0,Belgium,1970,20.55396473
84.0,Belize,1970,18.47711778
204.0,Benin,1970,8.84222281
854.0,Burkina Faso,1970,2.84509378
108.0,Burundi,1970,2.23123676
124.0,Canada,1970,140.94162719
140.0,Central African Republic,1970,1.8486568
148.0,Chad,1970,2.24165428
156.0,China,1970,16.71617238
196.0,Cyprus,1970,23.82361546
246.0,Finland,1970,32.06908986
266.0,Gabon,1970,5.49255838
276.0,Germany,1970,57.85072217
288.0,Ghana,1970,4.26942118
300.0,Greece,1970,23.41267108
308.0,Grenada,1970,13.2052433
328.0,Guyana,1970,20.68707213
340.0,Honduras,1970,5.70486981
352.0,Iceland,1970,34.63423156
356.0,India,1970,3.43758466
372.0,Ireland,1970,45.33670711
376.0,Israel,1970,44.38394959
380.0,Italy,1970,32.5012522
388.0,Jamaica,1970,18.36965872
392.0,Japan,1970,20.81324518
404.0,Kenya,1970,12.95836331
458.0,Malaysia,1970,18.12456701
466.0,Mali,1970,9.31713862
470.0,Malta,1970,33.45049303
480.0,Mauritius,1970,10.5201591
